transaction_id,user_id,transaction_datetime,amount,merchant_category,transaction_channel,device_type,location,is_fraud
503746,32,22-01-2024 06:00,1338.87,Grocery,POS Machine,Web Browser,Hyderabad,0
503747,32,22-01-2024 12:00,1262.58,Bill Payment,Net Banking,Android,Pune,0
503748,32,22-01-2024 18:00,1423.51,Shopping,POS Machine,iPhone,Bangalore,0
503749,32,23-01-2024 00:00,1233.46,Utilities,POS Machine,Android,Pune,0
503750,32,23-01-2024 06:00,1426.3,Shopping,Net Banking,iPhone,Chennai,0
503751,32,23-01-2024 12:00,1366.22,Online Store,POS Machine,Android,Chennai,0
503752,32,23-01-2024 18:00,1251.98,Online Store,Card Swipe,iPhone,Hyderabad,0
503753,32,24-01-2024 00:00,1410.84,Travel,POS Machine,Web Browser,Bangalore,0
503754,32,24-01-2024 06:00,1413.37,Grocery,Mobile Banking,Android,Mumbai,0
503755,32,24-01-2024 12:00,1499.64,Travel,Card Swipe,iPhone,Chennai,0
503756,32,24-01-2024 18:00,1472.62,Restaurants,Mobile Banking,Android,Bangalore,0
503757,32,25-01-2024 00:00,1405.56,Restaurants,UPI,iPhone,Mumbai,0
503758,32,25-01-2024 06:00,1176.95,Utilities,POS Machine,Web Browser,Hyderabad,0
503759,32,25-01-2024 12:00,1681.96,Grocery,POS Machine,Android,Pune,0
503760,32,25-01-2024 18:00,1137.97,Shopping,Mobile Banking,iPhone,Delhi,0
503761,32,26-01-2024 00:00,1470.23,Shopping,UPI,iPhone,Pune,0
503762,32,26-01-2024 06:00,1397.09,Travel,Card Swipe,Web Browser,Mumbai,0
503763,32,26-01-2024 12:00,1170.38,Restaurants,Net Banking,iPhone,Hyderabad,0
503764,32,26-01-2024 18:00,1318.63,Travel,Mobile Banking,Web Browser,Bangalore,0
503765,32,27-01-2024 00:00,1325.06,Shopping,Card Swipe,Android,Pune,0
503766,32,27-01-2024 06:00,1520.55,Online Store,Net Banking,Android,Pune,0
503767,32,27-01-2024 12:00,1235.46,Travel,POS Machine,Web Browser,Delhi,0
503768,32,27-01-2024 18:00,1299.19,Bill Payment,UPI,iPhone,Mumbai,0
503769,32,28-01-2024 00:00,1006.3,Shopping,Card Swipe,Android,Hyderabad,0
503770,32,28-01-2024 06:00,1581.16,Travel,POS Machine,Android,Hyderabad,0
503771,32,28-01-2024 12:00,1185.02,Bill Payment,POS Machine,Android,Delhi,0
503772,32,28-01-2024 18:00,1382.35,Restaurants,POS Machine,Web Browser,Delhi,0
503773,32,29-01-2024 00:00,1321.86,Pharmacy,UPI,Web Browser,Hyderabad,0
503774,32,29-01-2024 06:00,1322.35,Grocery,Card Swipe,Web Browser,Bangalore,0
503775,32,29-01-2024 12:00,1450.55,Utilities,UPI,Android,Delhi,0
503776,32,29-01-2024 18:00,1572.19,Online Store,Net Banking,iPhone,Delhi,0
503777,32,30-01-2024 00:00,1371.7,Travel,Net Banking,iPhone,Bangalore,0
503778,32,30-01-2024 06:00,1428.69,Bill Payment,Mobile Banking,iPhone,Delhi,0
503779,32,30-01-2024 12:00,1382.63,Restaurants,Mobile Banking,Android,Bangalore,0
503780,32,30-01-2024 18:00,1479.87,Restaurants,POS Machine,Android,Mumbai,0
503781,32,31-01-2024 00:00,1270.81,Bill Payment,UPI,Android,Chennai,0
503782,32,31-01-2024 06:00,1488.04,Bill Payment,UPI,Web Browser,Bangalore,0
503783,32,31-01-2024 12:00,7211.85,Electronics,International Gateway,VPN Desktop,Unknown Location,1
503784,32,31-01-2024 18:00,5805.37,Electronics,Unknown API,Rooted Android,Proxy Node,1
503785,32,01-02-2024 00:00,7260.16,Foreign Transfer,Unknown API,Rooted Android,Unknown Location,1
503786,32,01-02-2024 06:00,7689.1,Foreign Transfer,Unknown API,VPN Desktop,Proxy Node,1
503787,32,01-02-2024 12:00,7089.25,Foreign Transfer,Unknown API,Rooted Android,Unknown Location,1
503788,32,01-02-2024 18:00,5846.7,Crypto Exchange,International Gateway,Rooted Android,International,1
503789,32,02-02-2024 00:00,3349.04,Foreign Transfer,International Gateway,Emulator,Proxy Node,1
503790,32,02-02-2024 06:00,6650.12,Luxury,International Gateway,VPN Desktop,International,1
503791,33,01-01-2024 00:00,784.13,Restaurants,UPI,iPhone,Delhi,0
503792,33,01-01-2024 06:00,1081.28,Online Store,UPI,iPhone,Chennai,0
503793,33,01-01-2024 12:00,756.2,Restaurants,Net Banking,iPhone,Hyderabad,0
503794,33,01-01-2024 18:00,480.88,Shopping,POS Machine,iPhone,Delhi,0
503795,33,02-01-2024 00:00,811.44,Restaurants,Card Swipe,Android,Mumbai,0
503796,33,02-01-2024 06:00,609.56,Restaurants,UPI,Web Browser,Delhi,0
503797,33,02-01-2024 12:00,1401.12,Utilities,Mobile Banking,iPhone,Delhi,0
503798,33,02-01-2024 18:00,753.46,Bill Payment,UPI,Web Browser,Pune,0
503799,33,03-01-2024 00:00,969.17,Grocery,Net Banking,iPhone,Bangalore,0
503800,33,03-01-2024 06:00,1257.89,Grocery,Card Swipe,Web Browser,Mumbai,0
503801,33,03-01-2024 12:00,499,Utilities,Card Swipe,Web Browser,Mumbai,0
503802,33,03-01-2024 18:00,178.27,Online Store,Mobile Banking,Web Browser,Bangalore,0
503803,33,04-01-2024 00:00,929.2,Bill Payment,Net Banking,Android,Hyderabad,0
503804,33,04-01-2024 06:00,980.25,Utilities,Mobile Banking,Android,Delhi,0
503805,33,04-01-2024 12:00,684.07,Grocery,Net Banking,iPhone,Chennai,0
503806,33,04-01-2024 18:00,482.86,Restaurants,POS Machine,Web Browser,Mumbai,0
503807,33,05-01-2024 00:00,880.34,Travel,Net Banking,Android,Delhi,0
503808,33,05-01-2024 06:00,789.91,Shopping,POS Machine,Android,Mumbai,0
503809,33,05-01-2024 12:00,883.7,Travel,Card Swipe,iPhone,Mumbai,0
503810,33,05-01-2024 18:00,489.18,Pharmacy,Card Swipe,Web Browser,Chennai,0
503811,33,06-01-2024 00:00,884.4,Grocery,Card Swipe,iPhone,Pune,0
503812,33,06-01-2024 06:00,1018.53,Travel,Mobile Banking,Web Browser,Pune,0
503813,33,06-01-2024 12:00,388.07,Travel,POS Machine,Android,Chennai,0
503814,33,06-01-2024 18:00,1192.29,Shopping,POS Machine,Android,Pune,0
503815,33,07-01-2024 00:00,865.34,Bill Payment,POS Machine,Android,Hyderabad,0
503816,33,07-01-2024 06:00,1027.05,Online Store,Mobile Banking,Web Browser,Bangalore,0
503817,33,07-01-2024 12:00,449.6,Grocery,Mobile Banking,Web Browser,Hyderabad,0
503818,33,07-01-2024 18:00,981.4,Restaurants,Net Banking,Web Browser,Pune,0
503819,33,08-01-2024 00:00,350.45,Travel,Mobile Banking,Android,Pune,0
503820,33,08-01-2024 06:00,539.26,Online Store,Mobile Banking,Web Browser,Mumbai,0
503821,33,08-01-2024 12:00,867.75,Pharmacy,Net Banking,iPhone,Bangalore,0
503822,33,08-01-2024 18:00,721.53,Bill Payment,UPI,Android,Pune,0
503823,33,09-01-2024 00:00,803.8,Bill Payment,Mobile Banking,iPhone,Mumbai,0
503824,33,09-01-2024 06:00,1318.89,Bill Payment,Card Swipe,Web Browser,Mumbai,0
503825,33,09-01-2024 12:00,799.55,Online Store,POS Machine,iPhone,Bangalore,0
503826,33,09-01-2024 18:00,988.76,Bill Payment,Mobile Banking,Android,Hyderabad,0
503827,33,10-01-2024 00:00,778.24,Utilities,Net Banking,Android,Delhi,0
503828,33,10-01-2024 06:00,770.21,Pharmacy,Card Swipe,iPhone,Mumbai,0
503829,33,10-01-2024 12:00,531.12,Utilities,POS Machine,iPhone,Pune,0
503830,33,10-01-2024 18:00,896.15,Utilities,Card Swipe,Web Browser,Hyderabad,0
503831,33,11-01-2024 00:00,1483.76,Bill Payment,Net Banking,iPhone,Chennai,0
503832,33,11-01-2024 06:00,820.17,Travel,POS Machine,iPhone,Bangalore,0
503833,33,11-01-2024 12:00,723.95,Travel,Card Swipe,iPhone,Pune,0
503834,33,11-01-2024 18:00,1105.46,Bill Payment,UPI,Android,Hyderabad,0
503835,33,12-01-2024 00:00,1073.64,Utilities,UPI,Web Browser,Mumbai,0
503836,33,12-01-2024 06:00,915.38,Restaurants,POS Machine,Android,Bangalore,0
503837,33,12-01-2024 12:00,712.74,Utilities,Mobile Banking,iPhone,Mumbai,0
503838,33,12-01-2024 18:00,1106.62,Shopping,Mobile Banking,iPhone,Bangalore,0
503839,33,13-01-2024 00:00,829.13,Restaurants,UPI,Android,Hyderabad,0
503840,33,13-01-2024 06:00,1044.08,Restaurants,Net Banking,iPhone,Chennai,0
503841,33,13-01-2024 12:00,574.22,Restaurants,Mobile Banking,Android,Hyderabad,0
503842,33,13-01-2024 18:00,637.28,Shopping,Card Swipe,iPhone,Chennai,0
503843,33,14-01-2024 00:00,822.61,Utilities,UPI,Web Browser,Pune,0
503844,33,14-01-2024 06:00,461.46,Bill Payment,Card Swipe,iPhone,Pune,0
503845,33,14-01-2024 12:00,696.06,Online Store,Card Swipe,iPhone,Hyderabad,0
503846,33,14-01-2024 18:00,449.44,Online Store,Mobile Banking,Android,Delhi,0
503847,33,15-01-2024 00:00,377.53,Restaurants,UPI,Android,Delhi,0
503848,33,15-01-2024 06:00,1456.79,Utilities,POS Machine,Android,Pune,0
503849,33,15-01-2024 12:00,631.24,Utilities,UPI,Web Browser,Chennai,0
503850,33,15-01-2024 18:00,655.08,Utilities,Net Banking,iPhone,Hyderabad,0
503851,33,16-01-2024 00:00,818.09,Restaurants,Mobile Banking,Android,Chennai,0
503852,33,16-01-2024 06:00,508.49,Online Store,Mobile Banking,Android,Bangalore,0
503853,33,16-01-2024 12:00,660.33,Utilities,Mobile Banking,Web Browser,Hyderabad,0
503854,33,16-01-2024 18:00,1293.69,Shopping,Mobile Banking,Android,Delhi,0
503855,33,17-01-2024 00:00,893.43,Pharmacy,UPI,Web Browser,Hyderabad,0
503856,33,17-01-2024 06:00,1063.69,Online Store,Net Banking,iPhone,Delhi,0
503857,33,17-01-2024 12:00,1222.97,Pharmacy,UPI,Android,Hyderabad,0
503858,33,17-01-2024 18:00,853.45,Grocery,Card Swipe,Android,Hyderabad,0
503859,33,18-01-2024 00:00,736.36,Utilities,UPI,Android,Delhi,0
503860,33,18-01-2024 06:00,407.6,Pharmacy,POS Machine,Web Browser,Hyderabad,0
503861,33,18-01-2024 12:00,692.53,Shopping,Net Banking,iPhone,Chennai,0
503862,33,18-01-2024 18:00,752.29,Online Store,Card Swipe,iPhone,Chennai,0
503863,33,19-01-2024 00:00,577.48,Bill Payment,POS Machine,Android,Chennai,0
503864,33,19-01-2024 06:00,1215.28,Shopping,Mobile Banking,Web Browser,Pune,0
503865,33,19-01-2024 12:00,1095.2,Shopping,Net Banking,Android,Pune,0
503866,33,19-01-2024 18:00,1063.54,Grocery,Net Banking,iPhone,Delhi,0
503867,33,20-01-2024 00:00,764.84,Travel,Card Swipe,iPhone,Pune,0
503868,33,20-01-2024 06:00,2130.78,Crypto Exchange,International Gateway,Rooted Android,International,1
503869,33,20-01-2024 12:00,5087.58,Crypto Exchange,International Gateway,Emulator,Unknown Location,1
503870,33,20-01-2024 18:00,4419.1,Electronics,Unknown API,Rooted Android,Unknown Location,1
503871,33,21-01-2024 00:00,3070.1,Crypto Exchange,Unknown API,Rooted Android,Unknown Location,1
503872,33,21-01-2024 06:00,1402.83,Electronics,Unknown API,Rooted Android,Unknown Location,1
503873,33,21-01-2024 12:00,3848.9,Luxury,International Gateway,Rooted Android,Unknown Location,1
503874,33,21-01-2024 18:00,4572.75,Luxury,International Gateway,Rooted Android,International,1
503875,33,22-01-2024 00:00,2895.9,Electronics,International Gateway,Emulator,Unknown Location,1
503876,33,22-01-2024 06:00,1486.58,Electronics,International Gateway,VPN Desktop,Unknown Location,1
503877,34,01-01-2024 00:00,802.7,Online Store,UPI,iPhone,Bangalore,0
503878,34,01-01-2024 06:00,966.65,Shopping,Card Swipe,Android,Hyderabad,0
503879,34,01-01-2024 12:00,810.75,Online Store,Net Banking,iPhone,Chennai,0
503880,34,01-01-2024 18:00,1127.84,Bill Payment,UPI,Android,Bangalore,0
503881,34,02-01-2024 00:00,936.24,Travel,Card Swipe,Android,Delhi,0
503882,34,02-01-2024 06:00,932.17,Pharmacy,Card Swipe,Android,Delhi,0
503883,34,02-01-2024 12:00,854.9,Utilities,POS Machine,Web Browser,Bangalore,0
503884,34,02-01-2024 18:00,948.18,Pharmacy,Net Banking,Android,Chennai,0
503885,34,03-01-2024 00:00,1076.7,Shopping,Card Swipe,Android,Chennai,0
503886,34,03-01-2024 06:00,1043.6,Utilities,POS Machine,Web Browser,Pune,0
503887,34,03-01-2024 12:00,1026.49,Restaurants,Card Swipe,iPhone,Bangalore,0
503888,34,03-01-2024 18:00,997.45,Grocery,Net Banking,iPhone,Hyderabad,0
503889,34,04-01-2024 00:00,912.12,Pharmacy,Card Swipe,iPhone,Hyderabad,0
503890,34,04-01-2024 06:00,809.19,Shopping,Mobile Banking,Android,Chennai,0
503891,34,04-01-2024 12:00,926.97,Bill Payment,Mobile Banking,Android,Pune,0
503892,34,04-01-2024 18:00,923.68,Travel,POS Machine,iPhone,Mumbai,0
503893,34,05-01-2024 00:00,1044.82,Grocery,POS Machine,iPhone,Bangalore,0
503894,34,05-01-2024 06:00,975.1,Utilities,Card Swipe,iPhone,Chennai,0
503895,34,05-01-2024 12:00,1097.95,Utilities,UPI,Android,Hyderabad,0
503896,34,05-01-2024 18:00,1058.84,Pharmacy,Card Swipe,iPhone,Mumbai,0
503897,34,06-01-2024 00:00,902.88,Online Store,Card Swipe,Web Browser,Hyderabad,0
503898,34,06-01-2024 06:00,776.66,Grocery,Mobile Banking,Web Browser,Mumbai,0
503899,34,06-01-2024 12:00,1076.57,Online Store,POS Machine,iPhone,Bangalore,0
503900,34,06-01-2024 18:00,1074.1,Grocery,Mobile Banking,Android,Pune,0
503901,34,07-01-2024 00:00,817.1,Pharmacy,UPI,iPhone,Bangalore,0
503902,34,07-01-2024 06:00,1088.23,Pharmacy,Mobile Banking,Web Browser,Delhi,0
503903,34,07-01-2024 12:00,981.96,Restaurants,POS Machine,Android,Delhi,0
503904,34,07-01-2024 18:00,961.08,Online Store,Mobile Banking,iPhone,Bangalore,0
503905,34,08-01-2024 00:00,1098.19,Pharmacy,POS Machine,iPhone,Mumbai,0
503906,34,08-01-2024 06:00,1072.72,Grocery,Mobile Banking,Android,Chennai,0
503907,34,08-01-2024 12:00,1007.34,Online Store,Net Banking,iPhone,Pune,0
503908,34,08-01-2024 18:00,990.55,Online Store,POS Machine,iPhone,Chennai,0
503909,34,09-01-2024 00:00,1004.05,Grocery,Mobile Banking,Android,Chennai,0
503910,34,09-01-2024 06:00,908.2,Grocery,UPI,Android,Chennai,0
503911,34,09-01-2024 12:00,940.73,Shopping,UPI,iPhone,Delhi,0
503912,34,09-01-2024 18:00,860.84,Bill Payment,Net Banking,iPhone,Pune,0
503913,34,10-01-2024 00:00,914.52,Pharmacy,Card Swipe,iPhone,Chennai,0
503914,34,10-01-2024 06:00,911.36,Restaurants,POS Machine,Android,Chennai,0
503915,34,10-01-2024 12:00,886.02,Restaurants,POS Machine,iPhone,Mumbai,0
503916,34,10-01-2024 18:00,958.82,Utilities,POS Machine,Web Browser,Chennai,0
503917,34,11-01-2024 00:00,915.38,Bill Payment,POS Machine,iPhone,Pune,0
503918,34,11-01-2024 06:00,993.28,Shopping,Net Banking,iPhone,Delhi,0
503919,34,11-01-2024 12:00,792.95,Restaurants,UPI,Android,Mumbai,0
503920,34,11-01-2024 18:00,935.24,Shopping,Mobile Banking,iPhone,Chennai,0
503921,34,12-01-2024 00:00,958.33,Travel,POS Machine,Web Browser,Mumbai,0
503922,34,12-01-2024 06:00,916.64,Pharmacy,Mobile Banking,Android,Delhi,0
503923,34,12-01-2024 12:00,929.67,Utilities,Net Banking,iPhone,Hyderabad,0
503924,34,12-01-2024 18:00,796.45,Bill Payment,UPI,Android,Delhi,0
503925,34,13-01-2024 00:00,979.54,Grocery,POS Machine,iPhone,Mumbai,0
503926,34,13-01-2024 06:00,1006.99,Shopping,Net Banking,Android,Bangalore,0
503927,34,13-01-2024 12:00,992.46,Pharmacy,UPI,Web Browser,Pune,0
503928,34,13-01-2024 18:00,1043.87,Restaurants,UPI,Web Browser,Delhi,0
503929,34,14-01-2024 00:00,964.93,Travel,Net Banking,iPhone,Hyderabad,0
503930,34,14-01-2024 06:00,991.06,Pharmacy,Mobile Banking,iPhone,Delhi,0
503931,34,14-01-2024 12:00,960.64,Travel,Card Swipe,Android,Bangalore,0
503932,34,14-01-2024 18:00,1010.76,Shopping,Card Swipe,iPhone,Hyderabad,0
503933,34,15-01-2024 00:00,797.21,Pharmacy,Net Banking,iPhone,Hyderabad,0
503934,34,15-01-2024 06:00,861.67,Travel,POS Machine,Web Browser,Hyderabad,0
503935,34,15-01-2024 12:00,1095.56,Restaurants,Mobile Banking,iPhone,Delhi,0
503936,34,15-01-2024 18:00,713.93,Online Store,Mobile Banking,iPhone,Mumbai,0
503937,34,16-01-2024 00:00,932.71,Bill Payment,Card Swipe,Web Browser,Pune,0
503938,34,16-01-2024 06:00,1056.46,Pharmacy,UPI,iPhone,Delhi,0
503939,34,16-01-2024 12:00,937.13,Bill Payment,Mobile Banking,Android,Mumbai,0
503940,34,16-01-2024 18:00,907.74,Utilities,Card Swipe,Android,Bangalore,0
503941,34,17-01-2024 00:00,958.13,Online Store,Net Banking,Android,Delhi,0
503942,34,17-01-2024 06:00,912.63,Restaurants,Net Banking,iPhone,Delhi,0
503943,34,17-01-2024 12:00,948.83,Shopping,POS Machine,Web Browser,Mumbai,0
503944,34,17-01-2024 18:00,881.49,Utilities,Mobile Banking,Web Browser,Chennai,0
503945,34,18-01-2024 00:00,1050.46,Bill Payment,Card Swipe,Android,Mumbai,0
503946,34,18-01-2024 06:00,1080.13,Restaurants,POS Machine,iPhone,Bangalore,0
503947,34,18-01-2024 12:00,933.35,Grocery,Mobile Banking,Android,Delhi,0
503948,34,18-01-2024 18:00,815.19,Pharmacy,UPI,iPhone,Bangalore,0
503949,34,19-01-2024 00:00,896.53,Utilities,POS Machine,iPhone,Mumbai,0
503950,34,19-01-2024 06:00,928.58,Pharmacy,POS Machine,Android,Delhi,0
503951,34,19-01-2024 12:00,993.59,Shopping,Net Banking,iPhone,Chennai,0
503952,34,19-01-2024 18:00,850.88,Shopping,UPI,iPhone,Bangalore,0
503953,34,20-01-2024 00:00,873.4,Grocery,Card Swipe,Android,Pune,0
503954,34,20-01-2024 06:00,994.08,Utilities,Mobile Banking,Android,Chennai,0
503955,34,20-01-2024 12:00,1034.46,Utilities,Card Swipe,Android,Chennai,0
503956,34,20-01-2024 18:00,887.31,Pharmacy,UPI,Web Browser,Pune,0
503957,34,21-01-2024 00:00,820.21,Restaurants,Card Swipe,Android,Delhi,0
503958,34,21-01-2024 06:00,1255.59,Shopping,POS Machine,Android,Delhi,0
503959,34,21-01-2024 12:00,1019.78,Restaurants,UPI,iPhone,Mumbai,0
503960,34,21-01-2024 18:00,920.75,Travel,Mobile Banking,Web Browser,Mumbai,0
503961,34,22-01-2024 00:00,1027.87,Utilities,POS Machine,iPhone,Pune,0
503962,34,22-01-2024 06:00,934.19,Bill Payment,Card Swipe,iPhone,Chennai,0
503963,34,22-01-2024 12:00,1027.69,Travel,POS Machine,Android,Chennai,0
503964,34,22-01-2024 18:00,960.95,Utilities,UPI,Web Browser,Delhi,0
503965,34,23-01-2024 00:00,954.53,Travel,Net Banking,iPhone,Hyderabad,0
503966,34,23-01-2024 06:00,935.22,Grocery,Net Banking,iPhone,Chennai,0
503967,34,23-01-2024 12:00,809.45,Pharmacy,POS Machine,Android,Hyderabad,0
503968,34,23-01-2024 18:00,1128.67,Utilities,Net Banking,iPhone,Mumbai,0
503969,34,24-01-2024 00:00,857.15,Travel,Mobile Banking,iPhone,Hyderabad,0
503970,34,24-01-2024 06:00,3299.92,Luxury,International Gateway,VPN Desktop,Unknown Location,1
503971,34,24-01-2024 12:00,3575.99,Electronics,Unknown API,VPN Desktop,Unknown Location,1
503972,34,24-01-2024 18:00,4323.92,Crypto Exchange,International Gateway,VPN Desktop,Proxy Node,1
503973,34,25-01-2024 00:00,4641.84,Luxury,International Gateway,VPN Desktop,Unknown Location,1
503974,34,25-01-2024 06:00,5598.19,Foreign Transfer,Unknown API,Rooted Android,Proxy Node,1
503975,34,25-01-2024 12:00,5372.77,Luxury,Unknown API,VPN Desktop,International,1
503976,34,25-01-2024 18:00,5666.05,Electronics,International Gateway,Rooted Android,Unknown Location,1
503977,35,01-01-2024 00:00,1358.1,Travel,Mobile Banking,Web Browser,Delhi,0
503978,35,01-01-2024 06:00,647.34,Grocery,POS Machine,iPhone,Pune,0
503979,35,01-01-2024 12:00,1480.81,Travel,Mobile Banking,iPhone,Mumbai,0
503980,35,01-01-2024 18:00,522.35,Restaurants,Mobile Banking,iPhone,Mumbai,0
503981,35,02-01-2024 00:00,1308.23,Travel,UPI,Web Browser,Mumbai,0
503982,35,02-01-2024 06:00,1303.76,Bill Payment,Mobile Banking,Web Browser,Hyderabad,0
503983,35,02-01-2024 12:00,604.79,Restaurants,Net Banking,iPhone,Mumbai,0
503984,35,02-01-2024 18:00,1756.59,Pharmacy,POS Machine,iPhone,Delhi,0
503985,35,03-01-2024 00:00,1074.34,Pharmacy,Mobile Banking,Web Browser,Pune,0
503986,35,03-01-2024 06:00,1238.83,Online Store,Card Swipe,Web Browser,Chennai,0
503987,35,03-01-2024 12:00,389.44,Grocery,Card Swipe,Web Browser,Chennai,0
503988,35,03-01-2024 18:00,1808.91,Pharmacy,Card Swipe,Android,Chennai,0
503989,35,04-01-2024 00:00,507.28,Grocery,Card Swipe,iPhone,Mumbai,0
503990,35,04-01-2024 06:00,1383.31,Restaurants,UPI,iPhone,Bangalore,0
503991,35,04-01-2024 12:00,596.76,Travel,Mobile Banking,Android,Mumbai,0
503992,35,04-01-2024 18:00,743.11,Travel,Net Banking,iPhone,Delhi,0
503993,35,05-01-2024 00:00,1291.35,Shopping,UPI,Android,Delhi,0
503994,35,05-01-2024 06:00,1384.35,Pharmacy,POS Machine,Web Browser,Mumbai,0
503995,35,05-01-2024 12:00,489.08,Restaurants,UPI,Android,Bangalore,0
503996,35,05-01-2024 18:00,1408.85,Utilities,Mobile Banking,Android,Bangalore,0
503997,35,06-01-2024 00:00,1391.14,Grocery,POS Machine,Web Browser,Pune,0
503998,35,06-01-2024 06:00,618.89,Online Store,Net Banking,Android,Bangalore,0
503999,35,06-01-2024 12:00,1606.76,Shopping,UPI,Android,Delhi,0
504000,35,06-01-2024 18:00,416.81,Grocery,Net Banking,Web Browser,Delhi,0
504001,35,07-01-2024 00:00,740.86,Pharmacy,UPI,Android,Hyderabad,0
504002,35,07-01-2024 06:00,1170.72,Utilities,Net Banking,iPhone,Chennai,0
504003,35,07-01-2024 12:00,651.76,Online Store,UPI,Android,Mumbai,0
504004,35,07-01-2024 18:00,1086.92,Utilities,POS Machine,Web Browser,Chennai,0
504005,35,08-01-2024 00:00,1078.06,Bill Payment,POS Machine,Android,Pune,0
504006,35,08-01-2024 06:00,911.32,Grocery,Card Swipe,Web Browser,Pune,0
504007,35,08-01-2024 12:00,1308.35,Grocery,Mobile Banking,Android,Bangalore,0
504008,35,08-01-2024 18:00,895.24,Pharmacy,POS Machine,Web Browser,Chennai,0
504009,35,09-01-2024 00:00,1074.35,Travel,UPI,Android,Mumbai,0
504010,35,09-01-2024 06:00,1430.66,Travel,POS Machine,Web Browser,Pune,0
504011,35,09-01-2024 12:00,1292.1,Grocery,Card Swipe,Android,Chennai,0
504012,35,09-01-2024 18:00,1290.28,Restaurants,Card Swipe,Web Browser,Hyderabad,0
504013,35,10-01-2024 00:00,536.63,Restaurants,POS Machine,iPhone,Mumbai,0
504014,35,10-01-2024 06:00,1188.55,Grocery,Card Swipe,Web Browser,Chennai,0
504015,35,10-01-2024 12:00,642.05,Restaurants,Net Banking,Android,Pune,0
504016,35,10-01-2024 18:00,485.13,Shopping,Card Swipe,Android,Mumbai,0
504017,35,11-01-2024 00:00,956.25,Pharmacy,UPI,iPhone,Pune,0
504018,35,11-01-2024 06:00,632,Utilities,POS Machine,Android,Hyderabad,0
504019,35,11-01-2024 12:00,1292.08,Online Store,UPI,Web Browser,Hyderabad,0
504020,35,11-01-2024 18:00,1301.39,Restaurants,Mobile Banking,Web Browser,Hyderabad,0
504021,35,12-01-2024 00:00,243.21,Bill Payment,Card Swipe,Web Browser,Delhi,0
504022,35,12-01-2024 06:00,661.6,Grocery,POS Machine,Web Browser,Mumbai,0
504023,35,12-01-2024 12:00,415.67,Utilities,Net Banking,Web Browser,Bangalore,0
504024,35,12-01-2024 18:00,804.01,Pharmacy,Card Swipe,iPhone,Delhi,0
504025,35,13-01-2024 00:00,1161.44,Pharmacy,Net Banking,iPhone,Bangalore,0
504026,35,13-01-2024 06:00,889.82,Bill Payment,Card Swipe,iPhone,Chennai,0
504027,35,13-01-2024 12:00,754.49,Utilities,Net Banking,Android,Delhi,0
504028,35,13-01-2024 18:00,1490.52,Travel,UPI,Web Browser,Pune,0
504029,35,14-01-2024 00:00,86.56,Pharmacy,Card Swipe,iPhone,Delhi,0
504030,35,14-01-2024 06:00,1465.87,Online Store,UPI,Web Browser,Pune,0
504031,35,14-01-2024 12:00,772.2,Restaurants,Card Swipe,Android,Hyderabad,0
504032,35,14-01-2024 18:00,953.75,Restaurants,Mobile Banking,Web Browser,Bangalore,0
